date,county,state,fips,cases,deaths,cured
2021-06-05,Los Angeles,California,6037,1245585,24400,1221185
2021-06-06,Los Angeles,California,6037,1245788,24411,1221377
2021-06-07,Los Angeles,California,6037,1245921,24410,1221511
2021-06-08,Los Angeles,California,6037,1246081,24413,1221668
2021-06-09,Los Angeles,California,6037,1246255,24426,1221829
2021-06-10,Los Angeles,California,6037,1246438,24432,1222006
2021-06-11,Los Angeles,California,6037,1246616,24440,1222176
2021-06-12,Los Angeles,California,6037,1246790,24434,1222356
2021-06-13,Los Angeles,California,6037,1246974,24434,1222540
2021-06-14,Los Angeles,California,6037,1247103,24433,1222670
2021-06-15,Los Angeles,California,6037,1247286,24434,1222852
2021-06-16,Los Angeles,California,6037,1247488,24435,1223053
2021-06-17,Los Angeles,California,6037,1247699,24439,1223260
2021-06-18,Los Angeles,California,6037,1247883,24444,1223439
2021-06-19,Los Angeles,California,6037,1248028,24451,1223577
2021-06-20,Los Angeles,California,6037,1248285,24454,1223831
2021-06-21,Los Angeles,California,6037,1248410,24456,1223954
2021-06-22,Los Angeles,California,6037,1248567,24459,1224108
2021-06-23,Los Angeles,California,6037,1248796,24461,1224335
2021-06-24,Los Angeles,California,6037,1249083,24472,1224611
2021-06-25,Los Angeles,California,6037,1249404,24480,1224924
2021-06-26,Los Angeles,California,6037,1249732,24483,1225249
2021-06-27,Los Angeles,California,6037,1249971,24490,1225481
2021-06-28,Los Angeles,California,6037,1250227,24493,1225734
2021-06-29,Los Angeles,California,6037,1250503,24496,1226007
2021-06-30,Los Angeles,California,6037,1250908,24498,1226410
