date,county,state,fips,cases,deaths,cured
2020-05-05,Cook,Georgia,13075,28,1,27
2020-05-05,Cook,Illinois,17031,45223,1922,43301
2020-05-05,McCook,South Dakota,46087,4,1,3
2020-05-05,Cooke,Texas,48097,9,0,9
2020-05-06,Cook,Georgia,13075,31,1,30
2020-05-06,Cook,Illinois,17031,46689,2004,44685
2020-05-06,McCook,South Dakota,46087,4,1,3
2020-05-06,Cooke,Texas,48097,11,0,11
2020-05-07,Cook,Georgia,13075,31,1,30
2020-05-07,Cook,Illinois,17031,48341,2110,46231
2020-05-07,McCook,South Dakota,46087,4,1,3
2020-05-07,Cooke,Texas,48097,11,0,11
2020-05-08,Cook,Georgia,13075,31,1,30
2020-05-08,Cook,Illinois,17031,50236,2197,48039
2020-05-08,McCook,South Dakota,46087,4,1,3
2020-05-08,Cooke,Texas,48097,11,0,11
2020-05-09,Cook,Georgia,13075,31,1,30
2020-05-09,Cook,Illinois,17031,51674,2264,49410
2020-05-09,McCook,South Dakota,46087,4,1,3
2020-05-09,Cooke,Texas,48097,12,0,12
2020-05-10,Cook,Georgia,13075,32,1,31
2020-05-10,Cook,Illinois,17031,52655,2317,50338
2020-05-10,McCook,South Dakota,46087,4,1,3
2020-05-10,Cooke,Texas,48097,12,0,12
2020-05-11,Cook,Georgia,13075,32,2,30
2020-05-11,Cook,Illinois,17031,53381,2361,51020
2020-05-11,McCook,South Dakota,46087,4,1,3
2020-05-11,Cooke,Texas,48097,12,0,12
2020-05-12,Cook,Georgia,13075,32,3,29
2020-05-12,Cook,Illinois,17031,55470,2449,53021
2020-05-12,McCook,South Dakota,46087,5,1,4
2020-05-12,Cooke,Texas,48097,12,0,12
2020-05-13,Cook,Georgia,13075,32,3,29
2020-05-13,Cook,Illinois,17031,56406,2589,53817
2020-05-13,McCook,South Dakota,46087,5,1,4
2020-05-13,Cooke,Texas,48097,13,0,13
2020-05-14,Cook,Georgia,13075,32,2,30
2020-05-14,Cook,Illinois,17031,58457,2675,55782
2020-05-14,McCook,South Dakota,46087,5,1,4
2020-05-14,Cooke,Texas,48097,13,0,13
2020-05-15,Cook,Georgia,13075,32,2,30
2020-05-15,Cook,Illinois,17031,59905,2762,57143
2020-05-15,McCook,South Dakota,46087,5,1,4
2020-05-15,Cooke,Texas,48097,13,0,13
2020-05-16,Cook,Georgia,13075,32,2,30
2020-05-16,Cook,Illinois,17031,61212,2814,58398
2020-05-16,McCook,South Dakota,46087,5,1,4
2020-05-16,Cooke,Texas,48097,13,0,13
2020-05-17,Cook,Georgia,13075,32,2,30
2020-05-17,Cook,Illinois,17031,62218,2839,59379
2020-05-17,McCook,South Dakota,46087,5,1,4
2020-05-17,Cooke,Texas,48097,13,0,13
2020-05-18,Cook,Georgia,13075,31,2,29
2020-05-18,Cook,Illinois,17031,63690,2889,60801
2020-05-18,McCook,South Dakota,46087,5,1,4
2020-05-18,Cooke,Texas,48097,13,0,13
2020-05-19,Cook,Georgia,13075,31,2,29
2020-05-19,Cook,Illinois,17031,64691,2980,61711
2020-05-19,McCook,South Dakota,46087,5,1,4
2020-05-19,Cooke,Texas,48097,13,0,13
2020-05-20,Cook,Georgia,13075,35,2,33
2020-05-20,Cook,Illinois,17031,66213,3074,63139
2020-05-20,McCook,South Dakota,46087,5,1,4
2020-05-20,Cooke,Texas,48097,13,0,13
2020-05-21,Cook,Georgia,13075,40,2,38
2020-05-21,Cook,Illinois,17031,67551,3114,64437
2020-05-21,McCook,South Dakota,46087,5,1,4
2020-05-21,Cooke,Texas,48097,13,0,13
2020-05-22,Cook,Georgia,13075,44,2,42
2020-05-22,Cook,Illinois,17031,68949,3187,65762
2020-05-22,McCook,South Dakota,46087,5,1,4
2020-05-22,Cooke,Texas,48097,13,0,13
2020-05-23,Cook,Georgia,13075,44,2,42
2020-05-23,Cook,Illinois,17031,70417,3246,67171
2020-05-23,McCook,South Dakota,46087,5,1,4
2020-05-23,Cooke,Texas,48097,13,0,13
2020-05-24,Cook,Georgia,13075,46,2,44
2020-05-24,Cook,Illinois,17031,72010,3304,68706
2020-05-24,McCook,South Dakota,46087,5,1,4
2020-05-24,Cooke,Texas,48097,13,0,13
2020-05-25,Cook,Georgia,13075,46,2,44
2020-05-25,Cook,Illinois,17031,73097,3324,69773
2020-05-25,McCook,South Dakota,46087,5,1,4
2020-05-25,Cooke,Texas,48097,13,0,13
2020-05-26,Cook,Georgia,13075,45,2,43
2020-05-26,Cook,Illinois,17031,73819,3354,70465
2020-05-26,McCook,South Dakota,46087,5,1,4
2020-05-26,Cooke,Texas,48097,13,0,13
2020-05-27,Cook,Georgia,13075,47,2,45
2020-05-27,Cook,Illinois,17031,74521,3455,71066
2020-05-27,McCook,South Dakota,46087,5,1,4
2020-05-27,Cooke,Texas,48097,13,0,13
2020-05-28,Cook,Georgia,13075,48,2,46
2020-05-28,Cook,Illinois,17031,75306,3519,71787
2020-05-28,McCook,South Dakota,46087,5,1,4
2020-05-28,Cooke,Texas,48097,13,0,13
2020-05-29,Cook,Georgia,13075,48,2,46
2020-05-29,Cook,Illinois,17031,76266,3570,72696
2020-05-29,McCook,South Dakota,46087,5,1,4
2020-05-29,Cooke,Texas,48097,14,0,14
2020-05-30,Cook,Georgia,13075,48,2,46
2020-05-30,Cook,Illinois,17031,77119,3603,73516
2020-05-30,McCook,South Dakota,46087,6,1,5
2020-05-30,Cooke,Texas,48097,14,0,14
2020-05-31,Cook,Georgia,13075,48,2,46
2020-05-31,Cook,Illinois,17031,77925,3642,74283
2020-05-31,McCook,South Dakota,46087,6,1,5
2020-05-31,Cooke,Texas,48097,14,0,14
2020-06-01,Cook,Georgia,13075,47,2,45
2020-06-01,Cook,Illinois,17031,78495,3658,74837
2020-06-01,McCook,South Dakota,46087,6,1,5
2020-06-01,Cooke,Texas,48097,14,0,14
2020-06-02,Cook,Georgia,13075,47,2,45
2020-06-02,Cook,Illinois,17031,79673,3726,75947
2020-06-02,McCook,South Dakota,46087,6,1,5
2020-06-02,Cooke,Texas,48097,16,0,16
2020-06-03,Cook,Georgia,13075,45,2,43
2020-06-03,Cook,Illinois,17031,80204,3780,76424
2020-06-03,McCook,South Dakota,46087,6,1,5
2020-06-03,Cooke,Texas,48097,18,0,18
2020-06-04,Cook,Georgia,13075,47,2,45
2020-06-04,Cook,Illinois,17031,80713,3846,76867
2020-06-04,McCook,South Dakota,46087,6,1,5
2020-06-04,Cooke,Texas,48097,19,0,19
2020-06-05,Cook,Georgia,13075,51,2,49
2020-06-05,Cook,Illinois,17031,81344,3880,77464
2020-06-05,McCook,South Dakota,46087,6,1,5
2020-06-05,Cooke,Texas,48097,20,0,20
2020-06-06,Cook,Georgia,13075,56,2,54
2020-06-06,Cook,Illinois,17031,81924,3913,78011
2020-06-06,McCook,South Dakota,46087,6,1,5
2020-06-06,Cooke,Texas,48097,20,0,20
2020-06-07,Cook,Georgia,13075,57,2,55
2020-06-07,Cook,Illinois,17031,82427,3944,78483
2020-06-07,McCook,South Dakota,46087,6,1,5
2020-06-07,Cooke,Texas,48097,20,0,20
2020-06-08,Cook,Georgia,13075,56,1,55
2020-06-08,Cook,Illinois,17031,82819,3959,78860
2020-06-08,McCook,South Dakota,46087,6,1,5
2020-06-08,Cooke,Texas,48097,20,0,20
2020-06-09,Cook,Georgia,13075,57,1,56
2020-06-09,Cook,Illinois,17031,83271,4010,79261
2020-06-09,McCook,South Dakota,46087,6,1,5
2020-06-09,Cooke,Texas,48097,20,0,20
2020-06-10,Cook,Georgia,13075,59,1,58
2020-06-10,Cook,Illinois,17031,83585,4053,79532
2020-06-10,McCook,South Dakota,46087,7,1,6
2020-06-10,Cooke,Texas,48097,20,0,20
2020-06-11,Cook,Georgia,13075,62,1,61
2020-06-11,Cook,Illinois,17031,83978,4111,79867
2020-06-11,McCook,South Dakota,46087,7,1,6
2020-06-11,Cooke,Texas,48097,23,0,23
2020-06-12,Cook,Georgia,13075,67,1,66
2020-06-12,Cook,Illinois,17031,84249,4162,80087
2020-06-12,McCook,South Dakota,46087,8,1,7
2020-06-12,Cooke,Texas,48097,23,0,23
2020-06-13,Cook,Georgia,13075,71,1,70
2020-06-13,Cook,Illinois,17031,84581,4173,80408
2020-06-13,Cook,Minnesota,27031,1,0,1
2020-06-13,McCook,South Dakota,46087,8,1,7
2020-06-13,Cooke,Texas,48097,23,0,23
2020-06-14,Cook,Georgia,13075,72,1,71
2020-06-14,Cook,Illinois,17031,84906,4189,80717
2020-06-14,Cook,Minnesota,27031,1,0,1
2020-06-14,McCook,South Dakota,46087,8,1,7
2020-06-14,Cooke,Texas,48097,23,0,23
2020-06-15,Cook,Georgia,13075,75,1,74
2020-06-15,Cook,Illinois,17031,85184,4206,80978
2020-06-15,Cook,Minnesota,27031,1,0,1
2020-06-15,McCook,South Dakota,46087,8,1,7
2020-06-15,Cooke,Texas,48097,23,0,23
2020-06-16,Cook,Georgia,13075,78,1,77
2020-06-16,Cook,Illinois,17031,85538,4253,81285
2020-06-16,Cook,Minnesota,27031,1,0,1
2020-06-16,McCook,South Dakota,46087,8,1,7
2020-06-16,Cooke,Texas,48097,24,0,24
2020-06-17,Cook,Georgia,13075,82,1,81
2020-06-17,Cook,Illinois,17031,85858,4304,81554
2020-06-17,Cook,Minnesota,27031,1,0,1
2020-06-17,McCook,South Dakota,46087,8,1,7
2020-06-17,Cooke,Texas,48097,26,0,26
2020-06-18,Cook,Georgia,13075,86,1,85
2020-06-18,Cook,Illinois,17031,86179,4333,81846
2020-06-18,Cook,Minnesota,27031,1,0,1
2020-06-18,McCook,South Dakota,46087,8,1,7
2020-06-18,Cooke,Texas,48097,27,0,27
2020-06-19,Cook,Georgia,13075,89,1,88
2020-06-19,Cook,Illinois,17031,86551,4363,82188
2020-06-19,Cook,Minnesota,27031,1,0,1
2020-06-19,McCook,South Dakota,46087,8,1,7
2020-06-19,Cooke,Texas,48097,27,0,27
2020-06-20,Cook,Georgia,13075,90,1,89
2020-06-20,Cook,Illinois,17031,86885,4390,82495
2020-06-20,Cook,Minnesota,27031,1,0,1
2020-06-20,McCook,South Dakota,46087,8,1,7
2020-06-20,Cooke,Texas,48097,27,0,27
2020-06-21,Cook,Georgia,13075,91,1,90
2020-06-21,Cook,Illinois,17031,87177,4404,82773
2020-06-21,Cook,Minnesota,27031,1,0,1
2020-06-21,McCook,South Dakota,46087,8,1,7
2020-06-21,Cooke,Texas,48097,27,0,27
2020-06-22,Cook,Georgia,13075,97,1,96
2020-06-22,Cook,Illinois,17031,87424,4423,83001
2020-06-22,Cook,Minnesota,27031,1,0,1
2020-06-22,McCook,South Dakota,46087,8,1,7
2020-06-22,Cooke,Texas,48097,27,0,27
2020-06-23,Cook,Georgia,13075,104,1,103
2020-06-23,Cook,Illinois,17031,87784,4439,83345
2020-06-23,Cook,Minnesota,27031,1,0,1
2020-06-23,McCook,South Dakota,46087,8,1,7
2020-06-23,Cooke,Texas,48097,30,0,30
2020-06-24,Cook,Georgia,13075,110,1,109
2020-06-24,Cook,Illinois,17031,88138,4478,83660
2020-06-24,Cook,Minnesota,27031,1,0,1
2020-06-24,McCook,South Dakota,46087,8,1,7
2020-06-24,Cooke,Texas,48097,30,0,30
2020-06-25,Cook,Georgia,13075,114,1,113
2020-06-25,Cook,Illinois,17031,88650,4500,84150
2020-06-25,Cook,Minnesota,27031,1,0,1
2020-06-25,McCook,South Dakota,46087,9,1,8
2020-06-25,Cooke,Texas,48097,30,0,30
2020-06-26,Cook,Georgia,13075,123,1,122
2020-06-26,Cook,Illinois,17031,89068,4526,84542
2020-06-26,Cook,Minnesota,27031,1,0,1
